PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Washington,2019,35,X,0.0886328,X,X,X,X,X,X,4,20,4513
States,West Virginia,2019,35,X,0.156986,X,X,X,X,X,X,7,12,4459
States,Wisconsin,2019,35,X,0.626316,X,X,X,X,X,X,113,36,18042
States,Wyoming,2019,35,X,0.150376,X,X,X,X,X,X,4,13,2660
States,Puerto Rico,2019,35,X,4.32143,X,X,X,X,X,X,121,8,2800
States,Virgin Islands,2019,35,X,0,X,X,X,X,X,X,0,2,524
States,New York City,2019,35,X,1.09665,X,X,X,X,X,X,943,57,85989
States,Alabama,2019,36,X,1.81117,X,X,X,X,X,X,690,74,38097
States,Alaska,2019,36,X,2.63063,X,X,X,X,X,X,146,18,5550
States,Arizona,2019,36,X,1.99133,X,X,X,X,X,X,294,45,14764
States,Arkansas,2019,36,X,1.14519,X,X,X,X,X,X,28,8,2445
States,California,2019,36,X,1.01946,X,X,X,X,X,X,385,73,37765
States,Colorado,2019,36,X,2.14413,X,X,X,X,X,X,773,72,36052
States,Connecticut,2019,36,X,1.43325,X,X,X,X,X,X,35,4,2442
States,Delaware,2019,36,X,0,X,X,X,X,X,X,0,5,922
States,District of Columbia,2019,36,X,1.03006,X,X,X,X,X,X,122,6,11844
States,Florida,2019,36,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,36,X,2.09222,X,X,X,X,X,X,1624,90,77621
States,Hawaii,2019,36,X,2.6556,X,X,X,X,X,X,32,15,1205
States,Idaho,2019,36,X,0,X,X,X,X,X,X,0,1,60
States,Illinois,2019,36,X,0.777949,X,X,X,X,X,X,243,71,31236
States,Indiana,2019,36,X,0.679694,X,X,X,X,X,X,16,15,2354
States,Iowa,2019,36,X,0.370048,X,X,X,X,X,X,17,14,4594
States,Kansas,2019,36,X,0.911142,X,X,X,X,X,X,105,19,11524
States,Kentucky,2019,36,X,0.937061,X,X,X,X,X,X,60,16,6403
States,Louisiana,2019,36,X,3.27684,X,X,X,X,X,X,1626,78,49621
States,Maine,2019,36,X,0.461794,X,X,X,X,X,X,64,46,13859
States,Maryland,2019,36,X,0.0652103,X,X,X,X,X,X,2,11,3067
States,Massachusetts,2019,36,X,0.782638,X,X,X,X,X,X,326,45,41654
States,Michigan,2019,36,X,0.854269,X,X,X,X,X,X,186,77,21773
States,Minnesota,2019,36,X,1.05751,X,X,X,X,X,X,57,18,5390
States,Mississippi,2019,36,X,1.88953,X,X,X,X,X,X,339,47,17941
States,Missouri,2019,36,X,0.485437,X,X,X,X,X,X,12,14,2472
States,Montana,2019,36,X,0.424232,X,X,X,X,X,X,25,24,5893
States,Nebraska,2019,36,X,1.08568,X,X,X,X,X,X,74,42,6816
States,Nevada,2019,36,X,0.581786,X,X,X,X,X,X,52,25,8938
States,New Hampshire,2019,36,X,0.207182,X,X,X,X,X,X,3,12,1448
States,New Jersey,2019,36,X,1.40359,X,X,X,X,X,X,443,42,31562
States,New Mexico,2019,36,X,1.00005,X,X,X,X,X,X,213,41,21299
States,New York,2019,36,X,0.53943,X,X,X,X,X,X,302,125,55985
States,North Carolina,2019,36,X,0.65241,X,X,X,X,X,X,637,139,97638
States,North Dakota,2019,36,X,0.863558,X,X,X,X,X,X,30,10,3474
States,Ohio,2019,36,X,0.78274,X,X,X,X,X,X,78,31,9965
States,Oklahoma,2019,36,X,0.618833,X,X,X,X,X,X,37,14,5979
States,Oregon,2019,36,X,0.456594,X,X,X,X,X,X,154,71,33728
States,Pennsylvania,2019,36,X,0.687118,X,X,X,X,X,X,437,122,63599
States,Rhode Island,2019,36,X,0.188058,X,X,X,X,X,X,8,22,4254
States,South Carolina,2019,36,X,1.04582,X,X,X,X,X,X,105,23,10040
States,South Dakota,2019,36,X,0.688073,X,X,X,X,X,X,105,31,15260
States,Tennessee,2019,36,X,1.07251,X,X,X,X,X,X,67,47,6247
States,Texas,2019,36,X,1.90786,X,X,X,X,X,X,451,95,23639
States,Utah,2019,36,X,1.67351,X,X,X,X,X,X,314,53,18763
States,Vermont,2019,36,X,0.621311,X,X,X,X,X,X,20,9,3219
States,Virginia,2019,36,X,1.07396,X,X,X,X,X,X,989,145,92089
States,Washington,2019,36,X,0.173498,X,X,X,X,X,X,8,20,4611
States,West Virginia,2019,36,X,0.381485,X,X,X,X,X,X,15,14,3932
States,Wisconsin,2019,36,X,0.732137,X,X,X,X,X,X,133,37,18166
States,Wyoming,2019,36,X,0.0883783,X,X,X,X,X,X,2,12,2263
States,Puerto Rico,2019,36,X,4.6864,X,X,X,X,X,X,133,8,2838
States,Virgin Islands,2019,36,X,1.02041,X,X,X,X,X,X,6,2,588
States,New York City,2019,36,X,1.10079,X,X,X,X,X,X,1004,66,91207
States,Alabama,2019,37,X,1.80076,X,X,X,X,X,X,688,77,38206
States,Alaska,2019,37,X,2.63828,X,X,X,X,X,X,145,18,5496
States,Arizona,2019,37,X,1.57231,X,X,X,X,X,X,253,45,16091
States,Arkansas,2019,37,X,1.07708,X,X,X,X,X,X,32,8,2971
States,California,2019,37,X,1.11862,X,X,X,X,X,X,480,78,42910
States,Colorado,2019,37,X,2.30971,X,X,X,X,X,X,917,72,39702
States,Connecticut,2019,37,X,2.50561,X,X,X,X,X,X,67,4,2674
States,Delaware,2019,37,X,0,X,X,X,X,X,X,0,5,1375
States,District of Columbia,2019,37,X,1.53264,X,X,X,X,X,X,227,6,14811
States,Florida,2019,37,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,37,X,1.91999,X,X,X,X,X,X,1556,95,81042
States,Hawaii,2019,37,X,2.01511,X,X,X,X,X,X,32,15,1588
States,Idaho,2019,37,X,0,X,X,X,X,X,X,0,1,60
States,Illinois,2019,37,X,1.03505,X,X,X,X,X,X,360,72,34781
States,Indiana,2019,37,X,0.520514,X,X,X,X,X,X,17,15,3266
States,Iowa,2019,37,X,0.118524,X,X,X,X,X,X,7,15,5906
States,Kansas,2019,37,X,0.880429,X,X,X,X,X,X,105,19,11926
States,Kentucky,2019,37,X,0.842978,X,X,X,X,X,X,59,17,6999
States,Louisiana,2019,37,X,3.01388,X,X,X,X,X,X,1602,95,53154
States,Maine,2019,37,X,0.589028,X,X,X,X,X,X,83,46,14091
States,Maryland,2019,37,X,0.238353,X,X,X,X,X,X,11,13,4615
States,Massachusetts,2019,37,X,0.816449,X,X,X,X,X,X,380,45,46543
States,Michigan,2019,37,X,0.968543,X,X,X,X,X,X,230,76,23747
States,Minnesota,2019,37,X,1.51634,X,X,X,X,X,X,116,19,7650
States,Mississippi,2019,37,X,1.92056,X,X,X,X,X,X,308,45,16037
States,Missouri,2019,37,X,0.755744,X,X,X,X,X,X,25,14,3308
States,Montana,2019,37,X,0.6941,X,X,X,X,X,X,42,24,6051
States,Nebraska,2019,37,X,1.40331,X,X,X,X,X,X,123,43,8765
States,Nevada,2019,37,X,0.378703,X,X,X,X,X,X,34,24,8978
States,New Hampshire,2019,37,X,0.0616523,X,X,X,X,X,X,1,11,1622
States,New Jersey,2019,37,X,1.74374,X,X,X,X,X,X,589,43,33778
States,New Mexico,2019,37,X,0.830565,X,X,X,X,X,X,180,40,21672
States,New York,2019,37,X,0.71377,X,X,X,X,X,X,415,125,58142
States,North Carolina,2019,37,X,0.673944,X,X,X,X,X,X,697,140,103421
States,North Dakota,2019,37,X,0.910159,X,X,X,X,X,X,31,10,3406
States,Ohio,2019,37,X,0.867921,X,X,X,X,X,X,101,30,11637
States,Oklahoma,2019,37,X,0.773515,X,X,X,X,X,X,50,14,6464
States,Oregon,2019,37,X,0.503697,X,X,X,X,X,X,171,71,33949
States,Pennsylvania,2019,37,X,0.771841,X,X,X,X,X,X,414,122,53638
States,Rhode Island,2019,37,X,0.0947508,X,X,X,X,X,X,5,22,5277
States,South Carolina,2019,37,X,1.34848,X,X,X,X,X,X,127,23,9418
States,South Dakota,2019,37,X,0.549547,X,X,X,X,X,X,94,31,17105
States,Tennessee,2019,37,X,0.681881,X,X,X,X,X,X,49,45,7186
States,Texas,2019,37,X,2.14503,X,X,X,X,X,X,549,96,25594
States,Utah,2019,37,X,1.5332,X,X,X,X,X,X,305,53,19893
States,Vermont,2019,37,X,0.522916,X,X,X,X,X,X,17,9,3251
States,Virginia,2019,37,X,1.27942,X,X,X,X,X,X,1264,149,98795
States,Washington,2019,37,X,0.274958,X,X,X,X,X,X,13,16,4728
States,West Virginia,2019,37,X,0.474148,X,X,X,X,X,X,21,14,4429
States,Wisconsin,2019,37,X,1.088,X,X,X,X,X,X,239,37,21967
States,Wyoming,2019,37,X,0.195618,X,X,X,X,X,X,5,12,2556
States,Puerto Rico,2019,37,X,5.96062,X,X,X,X,X,X,112,5,1879
States,Virgin Islands,2019,37,X,0.15625,X,X,X,X,X,X,1,2,640
States,New York City,2019,37,X,1.35163,X,X,X,X,X,X,1317,66,97438
States,Alabama,2019,38,X,1.66527,X,X,X,X,X,X,616,74,36991
States,Alaska,2019,38,X,2.19595,X,X,X,X,X,X,117,18,5328
States,Arizona,2019,38,X,1.87488,X,X,X,X,X,X,300,46,16001
States,Arkansas,2019,38,X,1.056,X,X,X,X,X,X,33,8,3125
States,California,2019,38,X,1.14106,X,X,X,X,X,X,480,78,42066
States,Colorado,2019,38,X,2.30775,X,X,X,X,X,X,918,70,39779
States,Connecticut,2019,38,X,1.72414,X,X,X,X,X,X,46,4,2668
States,Delaware,2019,38,X,0,X,X,X,X,X,X,0,5,1220
States,District of Columbia,2019,38,X,1.3764,X,X,X,X,X,X,199,5,14458
States,Florida,2019,38,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,38,X,1.96414,X,X,X,X,X,X,1559,93,79373
States,Hawaii,2019,38,X,2.78552,X,X,X,X,X,X,40,14,1436
States,Idaho,2019,38,X,0,X,X,X,X,X,X,0,2,502
States,Illinois,2019,38,X,0.805274,X,X,X,X,X,X,331,75,41104
States,Indiana,2019,38,X,0.827179,X,X,X,X,X,X,28,16,3385
States,Iowa,2019,38,X,0.369523,X,X,X,X,X,X,21,15,5683
States,Kansas,2019,38,X,0.783422,X,X,X,X,X,X,93,19,11871
States,Kentucky,2019,38,X,1.25632,X,X,X,X,X,X,92,18,7323
States,Louisiana,2019,38,X,3.20462,X,X,X,X,X,X,1703,96,53142
States,Maine,2019,38,X,0.708254,X,X,X,X,X,X,104,46,14684
States,Maryland,2019,38,X,0.333125,X,X,X,X,X,X,16,13,4803
States,Massachusetts,2019,38,X,0.909492,X,X,X,X,X,X,433,46,47609
States,Michigan,2019,38,X,0.896011,X,X,X,X,X,X,208,76,23214
States,Minnesota,2019,38,X,2.59481,X,X,X,X,X,X,169,20,6513
States,Mississippi,2019,38,X,1.81055,X,X,X,X,X,X,319,47,17619
States,Missouri,2019,38,X,0.522388,X,X,X,X,X,X,14,14,2680
States,Montana,2019,38,X,0.805622,X,X,X,X,X,X,47,24,5834
States,Nebraska,2019,38,X,1.28162,X,X,X,X,X,X,114,43,8895
States,Nevada,2019,38,X,0.39093,X,X,X,X,X,X,35,24,8953
States,New Hampshire,2019,38,X,0,X,X,X,X,X,X,0,11,1729
States,New Jersey,2019,38,X,1.99469,X,X,X,X,X,X,684,44,34291
States,New Mexico,2019,38,X,0.822523,X,X,X,X,X,X,175,39,21276
States,New York,2019,38,X,0.853393,X,X,X,X,X,X,502,125,58824
States,North Carolina,2019,38,X,0.863398,X,X,X,X,X,X,868,139,100533
States,North Dakota,2019,38,X,0.649351,X,X,X,X,X,X,27,10,4158
States,Ohio,2019,38,X,0.798589,X,X,X,X,X,X,86,26,10769
States,Oklahoma,2019,38,X,1.08117,X,X,X,X,X,X,65,13,6012
States,Oregon,2019,38,X,0.70762,X,X,X,X,X,X,251,73,35471
States,Pennsylvania,2019,38,X,0.820868,X,X,X,X,X,X,422,119,51409
States,Rhode Island,2019,38,X,0.234388,X,X,X,X,X,X,14,22,5973
States,South Carolina,2019,38,X,1.86133,X,X,X,X,X,X,171,23,9187
States,South Dakota,2019,38,X,0.635456,X,X,X,X,X,X,49,23,7711
States,Tennessee,2019,38,X,0.82807,X,X,X,X,X,X,59,48,7125
States,Texas,2019,38,X,1.83876,X,X,X,X,X,X,390,81,21210
States,Utah,2019,38,X,1.5024,X,X,X,X,X,X,300,53,19968
States,Vermont,2019,38,X,0.795522,X,X,X,X,X,X,27,9,3394
States,Virginia,2019,38,X,1.54012,X,X,X,X,X,X,1573,155,102135
States,Washington,2019,38,X,0,X,X,X,X,X,X,0,16,1399
States,West Virginia,2019,38,X,0.295247,X,X,X,X,X,X,10,12,3387
States,Wisconsin,2019,38,X,1.20487,X,X,X,X,X,X,276,36,22907
States,Wyoming,2019,38,X,0.166459,X,X,X,X,X,X,4,10,2403
States,Puerto Rico,2019,38,X,3.87075,X,X,X,X,X,X,115,9,2971
States,Virgin Islands,2019,38,X,0.290698,X,X,X,X,X,X,2,2,688
States,New York City,2019,38,X,1.81431,X,X,X,X,X,X,1746,67,96235
States,Alabama,2019,39,X,1.91817,X,X,X,X,X,X,699,74,36441
States,Alaska,2019,39,X,0.998752,X,X,X,X,X,X,16,6,1602
States,Arizona,2019,39,X,1.67842,X,X,X,X,X,X,207,21,12333
States,Arkansas,2019,39,X,0.779788,X,X,X,X,X,X,25,9,3206
States,California,2019,39,X,1.13509,X,X,X,X,X,X,485,78,42728
States,Colorado,2019,39,X,2.22526,X,X,X,X,X,X,879,70,39501
States,Connecticut,2019,39,X,1.78697,X,X,X,X,X,X,51,5,2854
States,Delaware,2019,39,X,0.161681,X,X,X,X,X,X,2,5,1237
States,District of Columbia,2019,39,X,1.83368,X,X,X,X,X,X,271,5,14779
States,Florida,2019,39,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,39,X,2.30717,X,X,X,X,X,X,1778,92,77064
States,Hawaii,2019,39,X,3.12132,X,X,X,X,X,X,53,14,1698
States,Idaho,2019,39,X,0.537634,X,X,X,X,X,X,3,2,558
States,Illinois,2019,39,X,1.05733,X,X,X,X,X,X,334,69,31589
States,Indiana,2019,39,X,0.708801,X,X,X,X,X,X,24,15,3386
States,Iowa,2019,39,X,0.308042,X,X,X,X,X,X,19,15,6168
States,Kansas,2019,39,X,0.882065,X,X,X,X,X,X,108,21,12244
States,Kentucky,2019,39,X,1.50289,X,X,X,X,X,X,104,16,6920
States,Louisiana,2019,39,X,3.57861,X,X,X,X,X,X,2029,101,56698
States,Maine,2019,39,X,0.85769,X,X,X,X,X,X,130,46,15157
States,Maryland,2019,39,X,0.309598,X,X,X,X,X,X,11,11,3553
States,Massachusetts,2019,39,X,0.993745,X,X,X,X,X,X,483,47,48604
States,Michigan,2019,39,X,0.842782,X,X,X,X,X,X,194,73,23019
States,Minnesota,2019,39,X,2.26349,X,X,X,X,X,X,167,20,7378
States,Mississippi,2019,39,X,1.85135,X,X,X,X,X,X,344,46,18581
States,Missouri,2019,39,X,1.32864,X,X,X,X,X,X,34,12,2559
States,Montana,2019,39,X,0.718943,X,X,X,X,X,X,43,24,5981
States,Nebraska,2019,39,X,1.584,X,X,X,X,X,X,122,40,7702
States,Nevada,2019,39,X,0.864067,X,X,X,X,X,X,82,25,9490
States,New Hampshire,2019,39,X,0.178359,X,X,X,X,X,X,3,11,1682
States,New Jersey,2019,39,X,2.17925,X,X,X,X,X,X,754,43,34599
States,New Mexico,2019,39,X,0.885694,X,X,X,X,X,X,191,43,21565
States,New York,2019,39,X,0.952203,X,X,X,X,X,X,561,124,58916
States,North Carolina,2019,39,X,0.965641,X,X,X,X,X,X,980,140,101487
States,North Dakota,2019,39,X,1.3467,X,X,X,X,X,X,47,10,3490
States,Ohio,2019,39,X,0.716288,X,X,X,X,X,X,92,31,12844
States,Oklahoma,2019,39,X,1.22389,X,X,X,X,X,X,75,14,6128
States,Oregon,2019,39,X,0.786208,X,X,X,X,X,X,280,72,35614
States,Pennsylvania,2019,39,X,0.958082,X,X,X,X,X,X,493,119,51457
States,Rhode Island,2019,39,X,0.273796,X,X,X,X,X,X,17,23,6209
States,South Carolina,2019,39,X,1.54741,X,X,X,X,X,X,133,23,8595
States,South Dakota,2019,39,X,0.71736,X,X,X,X,X,X,120,31,16728
States,Tennessee,2019,39,X,1.0027,X,X,X,X,X,X,78,50,7779
States,Texas,2019,39,X,2.08464,X,X,X,X,X,X,530,94,25424
States,Utah,2019,39,X,1.41147,X,X,X,X,X,X,296,53,20971
States,Vermont,2019,39,X,0.893655,X,X,X,X,X,X,30,9,3357
States,Virginia,2019,39,X,1.64966,X,X,X,X,X,X,1741,156,105537
States,Washington,2019,39,X,0.489967,X,X,X,X,X,X,21,8,4286
States,West Virginia,2019,39,X,0.370175,X,X,X,X,X,X,21,17,5673
States,Wisconsin,2019,39,X,1.46275,X,X,X,X,X,X,291,32,19894
States,Wyoming,2019,39,X,0.393185,X,X,X,X,X,X,9,10,2289
States,Puerto Rico,2019,39,X,4.24545,X,X,X,X,X,X,119,8,2803
States,Virgin Islands,2019,39,X,1.16189,X,X,X,X,X,X,15,6,1291
States,New York City,2019,39,X,1.72784,X,X,X,X,X,X,1724,69,99778
States,Alabama,2019,40,X,1.97633,X,X,X,X,X,X,937,101,47411
States,Alaska,2019,40,X,1.04516,X,X,X,X,X,X,53,18,5071
States,Arizona,2019,40,X,1.0662,X,X,X,X,X,X,129,27,12099
States,Arkansas,2019,40,X,1.19323,X,X,X,X,X,X,62,15,5196
States,California,2019,40,X,1.36062,X,X,X,X,X,X,770,119,56592
States,Colorado,2019,40,X,2.48564,X,X,X,X,X,X,870,69,35001
States,Connecticut,2019,40,X,1.24979,X,X,X,X,X,X,512,76,40967
States,Delaware,2019,40,X,0,X,X,X,X,X,X,0,6,1260
States,District of Columbia,2019,40,X,0.563736,X,X,X,X,X,X,67,4,11885
States,Florida,2019,40,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,40,X,2.36053,X,X,X,X,X,X,1954,94,82778
States,Hawaii,2019,40,X,2.01058,X,X,X,X,X,X,76,21,3780
States,Idaho,2019,40,X,0.615385,X,X,X,X,X,X,12,7,1950
States,Illinois,2019,40,X,1.41375,X,X,X,X,X,X,1153,181,81556
States,Indiana,2019,40,X,0.949495,X,X,X,X,X,X,47,25,4950
States,Iowa,2019,40,X,0.875912,X,X,X,X,X,X,60,19,6850
States,Kansas,2019,40,X,0.89368,X,X,X,X,X,X,126,30,14099
States,Kentucky,2019,40,X,1.24969,X,X,X,X,X,X,149,33,11923
States,Louisiana,2019,40,X,4.23665,X,X,X,X,X,X,2346,100,55374
States,Maine,2019,40,X,0.822834,X,X,X,X,X,X,128,54,15556
States,Maryland,2019,40,X,1.26484,X,X,X,X,X,X,667,74,52734
States,Massachusetts,2019,40,X,0.934375,X,X,X,X,X,X,555,72,59398
States,Michigan,2019,40,X,0.797603,X,X,X,X,X,X,181,73,22693
States,Minnesota,2019,40,X,2.42367,X,X,X,X,X,X,181,21,7468
States,Mississippi,2019,40,X,1.93891,X,X,X,X,X,X,365,45,18825
States,Missouri,2019,40,X,0.447427,X,X,X,X,X,X,16,16,3576
States,Montana,2019,40,X,1.00762,X,X,X,X,X,X,82,38,8138
States,Nebraska,2019,40,X,1.62049,X,X,X,X,X,X,186,65,11478
States,Nevada,2019,40,X,0.867925,X,X,X,X,X,X,92,28,10600
States,New Hampshire,2019,40,X,0.401786,X,X,X,X,X,X,9,13,2240
States,New Jersey,2019,40,X,2.00734,X,X,X,X,X,X,667,41,33228
States,New Mexico,2019,40,X,0.91895,X,X,X,X,X,X,211,52,22961
States,New York,2019,40,X,0.865685,X,X,X,X,X,X,518,131,59837
States,North Carolina,2019,40,X,1.08263,X,X,X,X,X,X,1202,157,111026
States,North Dakota,2019,40,X,0.920162,X,X,X,X,X,X,34,13,3695
States,Ohio,2019,40,X,0.616381,X,X,X,X,X,X,118,46,19144
States,Oklahoma,2019,40,X,1.35709,X,X,X,X,X,X,131,28,9653
States,Oregon,2019,40,X,1.0924,X,X,X,X,X,X,467,95,42750
States,Pennsylvania,2019,40,X,0.922017,X,X,X,X,X,X,487,125,52819
States,Rhode Island,2019,40,X,0.140801,X,X,X,X,X,X,9,23,6392
States,South Carolina,2019,40,X,2.03774,X,X,X,X,X,X,243,25,11925
States,South Dakota,2019,40,X,0.665014,X,X,X,X,X,X,110,30,16541
States,Tennessee,2019,40,X,1.59221,X,X,X,X,X,X,695,87,43650
States,Texas,2019,40,X,2.1399,X,X,X,X,X,X,640,115,29908
States,Utah,2019,40,X,1.48896,X,X,X,X,X,X,311,53,20887
States,Vermont,2019,40,X,0.867052,X,X,X,X,X,X,48,17,5536
States,Virginia,2019,40,X,1.70235,X,X,X,X,X,X,1691,151,99333
States,Washington,2019,40,X,0.968318,X,X,X,X,X,X,206,46,21274
States,West Virginia,2019,40,X,0.854292,X,X,X,X,X,X,143,56,16739
States,Wisconsin,2019,40,X,0.898354,X,X,X,X,X,X,232,45,25825
States,Wyoming,2019,40,X,1.1875,X,X,X,X,X,X,57,20,4800
States,Commonwealth of the Northern Mariana Islands,2019,40,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2019,40,X,8.41338,X,X,X,X,X,X,254,7,3019
States,Virgin Islands,2019,40,X,1.4218,X,X,X,X,X,X,12,4,844
States,New York City,2019,40,X,1.56645,X,X,X,X,X,X,1543,80,98503
States,Alabama,2019,41,X,1.8918,X,X,X,X,X,X,862,97,45565
States,Alaska,2019,41,X,2.3322,X,X,X,X,X,X,123,18,5274
States,Arizona,2019,41,X,1.19067,X,X,X,X,X,X,144,28,12094
States,Arkansas,2019,41,X,1.87593,X,X,X,X,X,X,101,15,5384
States,California,2019,41,X,1.51557,X,X,X,X,X,X,830,115,54765
States,Colorado,2019,41,X,2.51736,X,X,X,X,X,X,957,70,38016
States,Connecticut,2019,41,X,1.57002,X,X,X,X,X,X,662,80,42165
States,Delaware,2019,41,X,0.0737463,X,X,X,X,X,X,1,6,1356
States,District of Columbia,2019,41,X,1.47099,X,X,X,X,X,X,215,5,14616
States,Florida,2019,41,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,41,X,2.43887,X,X,X,X,X,X,1900,92,77905
States,Hawaii,2019,41,X,2.00793,X,X,X,X,X,X,76,21,3785
States,Idaho,2019,41,X,0.551572,X,X,X,X,X,X,10,7,1813
States,Illinois,2019,41,X,1.63321,X,X,X,X,X,X,1153,178,70597
States,Indiana,2019,41,X,1.11703,X,X,X,X,X,X,65,26,5819
States,Iowa,2019,41,X,0.788927,X,X,X,X,X,X,57,19,7225
States,Kansas,2019,41,X,1.24696,X,X,X,X,X,X,169,30,13553
States,Kentucky,2019,41,X,1.00082,X,X,X,X,X,X,110,35,10991
States,Louisiana,2019,41,X,4.39856,X,X,X,X,X,X,2356,98,53563
States,Maine,2019,41,X,0.894029,X,X,X,X,X,X,143,55,15995
States,Maryland,2019,41,X,1.44965,X,X,X,X,X,X,734,73,50633
States,Massachusetts,2019,41,X,1.0167,X,X,X,X,X,X,599,73,58916
States,Michigan,2019,41,X,0.924962,X,X,X,X,X,X,231,76,24974
States,Minnesota,2019,41,X,2.33836,X,X,X,X,X,X,183,21,7826
States,Mississippi,2019,41,X,2.03907,X,X,X,X,X,X,357,46,17508
States,Missouri,2019,41,X,0.35482,X,X,X,X,X,X,12,16,3382
States,Montana,2019,41,X,0.799842,X,X,X,X,X,X,81,40,10127
States,Nebraska,2019,41,X,1.85789,X,X,X,X,X,X,211,67,11357
States,Nevada,2019,41,X,0.819311,X,X,X,X,X,X,93,31,11351
States,New Hampshire,2019,41,X,0.186047,X,X,X,X,X,X,4,13,2150
States,New Jersey,2019,41,X,2.03954,X,X,X,X,X,X,653,41,32017
States,New Mexico,2019,41,X,1.12857,X,X,X,X,X,X,260,50,23038
States,New York,2019,41,X,1.00583,X,X,X,X,X,X,587,135,58360
States,North Carolina,2019,41,X,1.06707,X,X,X,X,X,X,1148,157,107584
States,North Dakota,2019,41,X,0.966184,X,X,X,X,X,X,36,14,3726
States,Ohio,2019,41,X,0.668931,X,X,X,X,X,X,130,49,19434
States,Oklahoma,2019,41,X,1.6426,X,X,X,X,X,X,157,28,9558
States,Oregon,2019,41,X,1.05688,X,X,X,X,X,X,453,96,42862
States,Pennsylvania,2019,41,X,1.01494,X,X,X,X,X,X,521,124,51333
States,Rhode Island,2019,41,X,0.372787,X,X,X,X,X,X,24,23,6438
States,South Carolina,2019,41,X,2.01056,X,X,X,X,X,X,217,25,10793
States,South Dakota,2019,41,X,0.596352,X,X,X,X,X,X,102,32,17104
States,Tennessee,2019,41,X,1.62558,X,X,X,X,X,X,668,86,41093
States,Texas,2019,41,X,2.54297,X,X,X,X,X,X,759,116,29847
States,Utah,2019,41,X,1.39894,X,X,X,X,X,X,288,53,20587
States,Vermont,2019,41,X,0.65842,X,X,X,X,X,X,33,17,5012
States,Virginia,2019,41,X,1.76111,X,X,X,X,X,X,1793,161,101811
States,Washington,2019,41,X,1.20809,X,X,X,X,X,X,258,57,21356
States,West Virginia,2019,41,X,0.986125,X,X,X,X,X,X,172,54,17442
States,Wisconsin,2019,41,X,1.40262,X,X,X,X,X,X,369,46,26308
States,Wyoming,2019,41,X,0.878697,X,X,X,X,X,X,41,20,4666
States,Commonwealth of the Northern Mariana Islands,2019,41,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2019,41,X,7.23751,X,X,X,X,X,X,284,7,3924
States,Virgin Islands,2019,41,X,1.67665,X,X,X,X,X,X,14,4,835
States,New York City,2019,41,X,1.49829,X,X,X,X,X,X,1443,76,96310
States,Alabama,2019,42,X,2.20263,X,X,X,X,X,X,947,97,42994
States,Alaska,2019,42,X,1.51976,X,X,X,X,X,X,80,18,5264
States,Arizona,2019,42,X,1.30135,X,X,X,X,X,X,147,27,11296
States,Arkansas,2019,42,X,2.03568,X,X,X,X,X,X,97,14,4765
States,California,2019,42,X,1.63204,X,X,X,X,X,X,898,119,55023
States,Colorado,2019,42,X,2.5526,X,X,X,X,X,X,979,70,38353
States,Connecticut,2019,42,X,1.79399,X,X,X,X,X,X,732,80,40803
States,Delaware,2019,42,X,0,X,X,X,X,X,X,0,6,1325
States,District of Columbia,2019,42,X,1.60263,X,X,X,X,X,X,224,5,13977
States,Florida,2019,42,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,42,X,2.50838,X,X,X,X,X,X,1946,94,77580
States,Hawaii,2019,42,X,2.25146,X,X,X,X,X,X,77,21,3420
States,Idaho,2019,42,X,0.448654,X,X,X,X,X,X,9,8,2006
States,Illinois,2019,42,X,1.744,X,X,X,X,X,X,1340,179,76835
States,Indiana,2019,42,X,0.853706,X,X,X,X,X,X,44,25,5154
States,Iowa,2019,42,X,0.842804,X,X,X,X,X,X,66,19,7831
States,Kansas,2019,42,X,1.28422,X,X,X,X,X,X,182,30,14172
States,Kentucky,2019,42,X,1.41443,X,X,X,X,X,X,190,37,13433
States,Louisiana,2019,42,X,4.82243,X,X,X,X,X,X,2565,98,53189
States,Maine,2019,42,X,0.935829,X,X,X,X,X,X,147,55,15708
States,Maryland,2019,42,X,1.34313,X,X,X,X,X,X,649,74,48320
States,Massachusetts,2019,42,X,1.05407,X,X,X,X,X,X,632,78,59958
States,Michigan,2019,42,X,0.947571,X,X,X,X,X,X,227,75,23956
States,Minnesota,2019,42,X,2.21124,X,X,X,X,X,X,179,21,8095
States,Mississippi,2019,42,X,2.07059,X,X,X,X,X,X,369,46,17821
States,Missouri,2019,42,X,0.56164,X,X,X,X,X,X,20,15,3561
